Utility,Year,Month,Zip Code,Vintage,Arrearage_Amount
Avista,2025,9,99006,30 Days,3573.1
Avista,2025,7,99141,90 Days +,7039.4
Avista,2025,9,99149,90 Days +,885.78
Avista,2025,6,99014,90 Days +,0.0
Avista,2025,7,99025,60 Days,6803.61
Avista,2025,4,99111,90 Days +,12618.01
Avista,2025,8,99179,30 Days,320.86
Avista,2025,6,99141,90 Days +,10818.91
Avista,2025,5,98648,Total Arrearages,1958.04
Avista,2025,8,99344,90 Days +,19898.14
Avista,2025,4,99130,60 Days,4338.63
Avista,2025,5,99012,60 Days,770.17
Avista,2025,3,99167,Total Arrearages,2351.14
Avista,2025,6,99161,30 Days,868.46
Avista,2025,2,99030,90 Days +,3521.97
Avista,2025,7,99335,Total Arrearages,0.0
Avista,2025,6,99103,Total Arrearages,2851.72
Avista,2025,3,99110,90 Days +,0.0
Avista,2025,5,99102,30 Days,1052.27
Avista,2025,1,99163,30 Days,12457.41
Avista,2025,9,99341,Total Arrearages,7207.11
Avista,2025,2,99212,30 Days,24068.9
Avista,2025,5,99157,30 Days,2270.05
Avista,2025,7,99029,90 Days +,3316.71
Avista,2025,5,99141,Total Arrearages,40571.67
Avista,2025,5,99032,60 Days,1360.34
Avista,2025,6,99204,Total Arrearages,84380.52
Avista,2025,7,99144,Total Arrearages,0.0
Avista,2025,2,99014,Total Arrearages,0.0
Avista,2025,9,99207,90 Days +,73568.17
Avista,2025,7,99202,Total Arrearages,128455.02
Avista,2025,1,99173,90 Days +,6139.41
Avista,2025,8,99218,90 Days +,22251.6
Avista,2025,8,99006,Total Arrearages,33944.72
Avista,2025,8,99169,30 Days,1627.3
Avista,2025,6,99037,30 Days,613.21
Avista,2025,3,99202,90 Days +,64406.75
Avista,2025,2,99113,30 Days,298.53
Avista,2025,1,99130,30 Days,1775.75
Avista,2025,1,99344,Total Arrearages,15784.32
Avista,2025,4,99110,90 Days +,2532.14
Avista,2025,8,99201,60 Days,80029.67
Avista,2025,8,99013,Total Arrearages,28086.13
Avista,2025,8,99181,30 Days,2433.78
Avista,2025,1,99134,30 Days,490.84
Avista,2025,3,99114,30 Days,10281.99
Avista,2025,7,99205,90 Days +,72039.47
Avista,2025,9,99185,90 Days +,1981.2
Avista,2025,3,99181,30 Days,1485.19
Avista,2025,8,99101,60 Days,4535.66
Avista,2025,5,99204,Total Arrearages,83922.26
Avista,2025,6,99224,Total Arrearages,86367.48
Avista,2025,6,99224,90 Days +,30939.52
Avista,2025,5,99039,Total Arrearages,777.97
Avista,2025,4,99020,Total Arrearages,498.13
Avista,2025,3,99217,90 Days +,43066.32
Avista,2025,7,99131,Total Arrearages,0.0
Avista,2025,5,99001,Total Arrearages,47141.69
Avista,2025,7,99030,60 Days,702.32
Avista,2025,9,99161,Total Arrearages,8602.01
Avista,2025,3,99034,Total Arrearages,1981.71
Avista,2025,6,99008,Total Arrearages,9673.29
Avista,2025,7,99138,90 Days +,5662.16
Avista,2025,1,99143,60 Days,190.06
Avista,2025,5,99326,Total Arrearages,1151.32
Avista,2025,8,99031,60 Days,1617.76
Avista,2025,4,99201,Total Arrearages,169590.86
Avista,2025,3,99185,60 Days,2346.06
Avista,2025,5,99161,90 Days +,4949.25
Avista,2025,2,99029,30 Days,783.06
Avista,2025,7,99173,90 Days +,15909.31
Avista,2025,7,99157,90 Days +,1536.25
Avista,2025,5,99138,Total Arrearages,25193.11
Avista,2025,1,99025,Total Arrearages,6566.41
Avista,2025,6,99130,90 Days +,4170.0
Avista,2025,4,99134,Total Arrearages,6302.02
Avista,2025,2,99103,60 Days,198.76
Avista,2025,2,99228,90 Days +,0.0
Avista,2025,5,99005,60 Days,9068.71
Avista,2025,6,99335,90 Days +,0.0
Avista,2025,1,99129,Total Arrearages,3823.45
Avista,2025,5,99146,90 Days +,0.0
Avista,2025,1,99403,30 Days,6496.98
Avista,2025,9,99159,30 Days,287.35
Avista,2025,2,99137,90 Days +,2350.47
Avista,2025,9,99022,60 Days,5984.14
Avista,2025,6,99138,Total Arrearages,20572.5
Avista,2025,9,99130,30 Days,797.28
Avista,2025,6,99179,60 Days,535.72
Avista,2025,7,99008,30 Days,137.13
Avista,2025,3,99203,30 Days,9968.6
Avista,2025,2,99117,Total Arrearages,866.77
Avista,2025,5,99019,90 Days +,9116.74
Avista,2025,3,99126,60 Days,3095.68
Avista,2025,2,99013,60 Days,2899.06
Avista,2025,3,99023,90 Days +,348.87
Avista,2025,9,99181,60 Days,4950.09
Avista,2025,3,99220,Total Arrearages,0.0
Avista,2025,8,99128,30 Days,1.77
Avista,2025,7,99138,30 Days,2808.46
Avista,2025,3,99137,Total Arrearages,4783.04
Avista,2025,7,99224,90 Days +,25132.26
Avista,2025,2,99335,Total Arrearages,0.0
Avista,2025,3,99114,60 Days,10223.06
Avista,2025,3,99143,60 Days,235.3
Avista,2025,6,99122,90 Days +,7093.15
Avista,2025,3,99125,60 Days,543.77
Avista,2025,6,99158,30 Days,456.41
Avista,2025,4,99114,60 Days,35145.08
Avista,2025,1,99205,Total Arrearages,163018.08
Avista,2025,8,98648,60 Days,700.46
Avista,2025,4,99122,30 Days,2198.37
Avista,2025,5,99206,60 Days,146081.09
Avista,2025,1,99114,60 Days,8422.35
Avista,2025,6,99148,30 Days,1718.09
Avista,2025,9,99217,60 Days,74359.83
Avista,2025,5,99218,60 Days,81285.93
Avista,2025,5,99113,30 Days,214.98
Avista,2025,5,99149,30 Days,896.02
Avista,2025,1,99149,Total Arrearages,2714.26
Avista,2025,2,99204,90 Days +,13533.09
Avista,2025,7,99009,30 Days,950.08
Avista,2025,2,99034,30 Days,805.51
Avista,2025,8,99022,30 Days,3320.85
Avista,2025,8,99208,Total Arrearages,342992.7
Avista,2025,8,99161,30 Days,919.69
Avista,2025,3,98648,Total Arrearages,136.78
Avista,2025,4,99149,Total Arrearages,3403.62
Avista,2025,8,99185,60 Days,3082.55
Avista,2025,7,99109,Total Arrearages,19434.44
Avista,2025,6,99020,Total Arrearages,810.01
Avista,2025,8,98620,90 Days +,1772.23
Avista,2025,3,99006,Total Arrearages,19511.94
Avista,2025,3,99012,Total Arrearages,7991.82
Avista,2025,6,99185,90 Days +,4856.54
Avista,2025,8,99032,Total Arrearages,2589.98
Avista,2025,1,99039,90 Days +,653.19
Avista,2025,3,99174,90 Days +,0.0
Avista,2025,8,99212,90 Days +,47465.87
Avista,2025,7,99128,Total Arrearages,1271.2
Avista,2025,7,99204,30 Days,7186.27
Avista,2025,8,99128,90 Days +,1767.78
Avista,2025,3,99129,60 Days,1117.45
Avista,2025,8,99031,Total Arrearages,3741.08
Avista,2025,3,98620,30 Days,184.05
Avista,2025,2,99032,Total Arrearages,5348.06
Avista,2025,2,99128,90 Days +,709.23
Avista,2025,2,99003,60 Days,1586.14
Avista,2025,1,99149,60 Days,491.92
Avista,2025,5,99169,60 Days,3795.14
Avista,2025,5,99014,90 Days +,385.56
Avista,2025,3,99111,60 Days,1804.12
Avista,2025,7,99341,Total Arrearages,4519.15
Avista,2025,3,99159,60 Days,125.1
Avista,2025,3,99159,90 Days +,4527.16
Avista,2025,8,99170,Total Arrearages,6898.65
Avista,2025,5,99371,90 Days +,1336.24
Avista,2025,3,99205,90 Days +,105566.17
Avista,2025,5,99128,90 Days +,0.0
Avista,2025,7,99163,30 Days,10739.46
Avista,2025,9,99103,30 Days,74.98
Avista,2025,9,99004,60 Days,4557.35
Avista,2025,2,99130,60 Days,931.94
Avista,2025,1,99224,30 Days,7792.56
Avista,2025,3,99032,60 Days,318.34
Avista,2025,6,99159,30 Days,780.17
Avista,2025,2,99206,60 Days,21632.17
Avista,2025,3,99148,Total Arrearages,8842.36
Avista,2025,1,99001,90 Days +,6945.2
Avista,2025,5,99173,30 Days,2561.1
Avista,2025,1,99110,30 Days,542.29
Avista,2025,6,99159,60 Days,4129.95
Avista,2025,5,99202,Total Arrearages,185560.36
Avista,2025,4,99013,Total Arrearages,55303.21
Avista,2025,4,99102,30 Days,792.36
Avista,2025,6,99223,90 Days +,76465.34
Avista,2025,4,99020,30 Days,13.78
Avista,2025,3,99169,60 Days,1445.85
Avista,2025,5,99032,30 Days,1060.16
Avista,2025,6,99103,90 Days +,1282.8
Avista,2025,3,99113,Total Arrearages,1130.59
Avista,2025,6,99217,Total Arrearages,158434.66
Avista,2025,1,99111,90 Days +,9037.79
Avista,2025,8,99012,Total Arrearages,2272.15
Avista,2025,5,99216,Total Arrearages,186281.5
Avista,2025,6,99146,60 Days,186.88
Avista,2025,4,99179,90 Days +,2556.74
Avista,2025,6,99027,30 Days,4617.06
Avista,2025,5,99040,30 Days,2149.38
Avista,2025,8,99157,90 Days +,1640.32
Avista,2025,1,99130,Total Arrearages,2244.07
Avista,2025,8,99161,Total Arrearages,6739.03
Avista,2025,5,99001,90 Days +,10460.53
Avista,2025,6,98620,60 Days,5476.88
Avista,2025,7,99122,30 Days,1647.77
Avista,2025,2,99371,60 Days,924.14
Avista,2025,1,99129,60 Days,809.06
Avista,2025,7,99207,Total Arrearages,276991.72
Avista,2025,2,99129,60 Days,1638.78
Avista,2025,5,99163,90 Days +,54351.27
Avista,2025,9,99149,60 Days,668.98
Avista,2025,2,99169,30 Days,880.33
Avista,2025,3,99104,90 Days +,0.0
Avista,2025,3,99030,90 Days +,3070.59
Avista,2025,4,99134,90 Days +,2489.44
Avista,2025,4,99326,30 Days,93.16
Avista,2025,7,99026,30 Days,476.86
Avista,2025,9,99018,Total Arrearages,501.95
Avista,2025,3,99012,90 Days +,5283.39
Avista,2025,8,99179,Total Arrearages,4613.47
Avista,2025,7,99326,90 Days +,273.29
Avista,2025,4,99167,Total Arrearages,4115.34
Avista,2025,7,99181,30 Days,1739.06
Avista,2025,3,99040,Total Arrearages,20998.38
Avista,2025,8,99138,Total Arrearages,15999.61
Avista,2025,6,99122,30 Days,697.78
Avista,2025,2,99109,60 Days,918.76
Avista,2025,3,99111,Total Arrearages,17330.07
Avista,2025,7,99176,90 Days +,1599.5
Avista,2025,6,99130,60 Days,629.29
Avista,2025,5,99371,30 Days,528.97
Avista,2025,5,99149,60 Days,333.76
Avista,2025,1,99181,60 Days,844.31
Avista,2025,3,99039,90 Days +,186.66
Avista,2025,4,99027,60 Days,20316.72
Avista,2025,4,99039,30 Days,422.13
Avista,2025,8,99159,90 Days +,1513.94
Avista,2025,2,99009,60 Days,1502.93
Avista,2025,6,98620,Total Arrearages,8111.57
Avista,2025,5,99129,60 Days,5707.4
Avista,2025,4,99033,30 Days,663.92
Avista,2025,8,99146,Total Arrearages,738.37
Avista,2025,9,99113,90 Days +,0.0
Avista,2025,1,99126,30 Days,1211.97
Avista,2025,6,99012,Total Arrearages,7416.91
Avista,2025,7,99012,60 Days,1054.68
Avista,2025,3,99029,90 Days +,6273.83
Avista,2025,9,99137,60 Days,854.33
Avista,2025,2,99006,Total Arrearages,12901.58
Avista,2025,3,99109,90 Days +,9831.42
Avista,2025,5,99218,90 Days +,31143.35
Avista,2025,4,99228,Total Arrearages,0.0
Avista,2025,1,99008,30 Days,96.15
Avista,2025,3,98620,90 Days +,98.44
Avista,2025,4,99018,Total Arrearages,2458.65
Avista,2025,2,99201,30 Days,12092.72
Avista,2025,5,99185,60 Days,5404.71
Avista,2025,5,99146,60 Days,665.73
Avista,2025,8,99158,60 Days,367.59
Avista,2025,8,99207,60 Days,211595.4
Avista,2025,7,99218,30 Days,9716.43
Avista,2025,7,99160,Total Arrearages,142.64
Avista,2025,9,99167,90 Days +,1506.46
Avista,2025,7,99158,Total Arrearages,3126.23
Avista,2025,8,99402,Total Arrearages,5171.22
Avista,2025,6,98648,Total Arrearages,2094.5
Avista,2025,1,99102,30 Days,650.29
Avista,2025,8,99202,Total Arrearages,164162.45
Avista,2025,3,99157,30 Days,1254.46
Avista,2025,9,99026,60 Days,6753.92
Avista,2025,7,99117,60 Days,548.94
Avista,2025,9,99218,Total Arrearages,85948.61
Avista,2025,4,99130,30 Days,740.43
Avista,2025,4,99126,Total Arrearages,10042.8
Avista,2025,3,99107,90 Days +,0.0
Avista,2025,3,99228,Total Arrearages,0.0
Avista,2025,5,99023,Total Arrearages,0.0
Avista,2025,1,99009,Total Arrearages,5972.95
Avista,2025,4,99202,30 Days,36371.76
Avista,2025,9,99110,30 Days,109.05
Avista,2025,7,99001,Total Arrearages,37380.69
Avista,2025,6,99170,30 Days,819.42
Avista,2025,3,99202,Total Arrearages,125381.74
Avista,2025,5,99113,Total Arrearages,1755.52
Avista,2025,3,99005,90 Days +,4785.66
Avista,2025,6,99005,30 Days,2665.49
Avista,2025,9,99326,60 Days,97.38
Avista,2025,7,99013,90 Days +,17328.18
Avista,2025,9,99016,30 Days,14535.76
Avista,2025,5,99203,90 Days +,19556.04
Avista,2025,9,99216,30 Days,17966.81
Avista,2025,7,99148,Total Arrearages,7208.41
Avista,2025,3,99101,30 Days,2668.82
Avista,2025,1,99181,30 Days,1467.97
Avista,2025,6,99158,Total Arrearages,5659.64
Avista,2025,9,99371,90 Days +,13.42
Avista,2025,3,99031,60 Days,1861.95
Avista,2025,1,99006,60 Days,3403.19
Avista,2025,1,99125,Total Arrearages,2077.44
Avista,2025,3,99208,Total Arrearages,185714.98
Avista,2025,5,99011,Total Arrearages,0.0
Avista,2025,5,99344,Total Arrearages,95434.07
Avista,2025,8,99001,30 Days,3907.23
Avista,2025,6,99030,90 Days +,6239.36
Avista,2025,5,99149,90 Days +,3366.59
Avista,2025,6,99217,90 Days +,41422.01
Avista,2025,4,99130,90 Days +,2347.54
Avista,2025,2,99203,30 Days,10647.23
Avista,2025,7,99223,60 Days,82928.74
Avista,2025,6,99033,90 Days +,17627.26
Avista,2025,2,99160,90 Days +,0.0
Avista,2025,5,99203,Total Arrearages,71556.88
Avista,2025,9,99159,60 Days,2567.16
Avista,2025,5,99203,30 Days,12954.61
Avista,2025,7,99128,90 Days +,581.75
Avista,2025,4,99203,30 Days,15197.5
Avista,2025,3,99201,90 Days +,44601.08
Avista,2025,6,99371,60 Days,1580.47
Avista,2025,1,99003,30 Days,1018.55
Avista,2025,3,99033,90 Days +,7391.81
Avista,2025,4,99020,60 Days,473.79
Avista,2025,7,99326,30 Days,26.9
Avista,2025,2,99034,90 Days +,618.43
Avista,2025,1,99174,30 Days,169.54
Avista,2025,1,99143,Total Arrearages,845.08
Avista,2025,8,99101,30 Days,1248.44
Avista,2025,7,99176,30 Days,127.88
Avista,2025,4,99040,90 Days +,18334.66
Avista,2025,1,99019,60 Days,2508.96
Avista,2025,2,99102,30 Days,1538.32
Avista,2025,8,99134,90 Days +,2376.17
Avista,2025,7,99218,Total Arrearages,78634.71
Avista,2025,6,99006,Total Arrearages,35897.39
Avista,2025,3,99223,90 Days +,69010.65
Avista,2025,6,99212,90 Days +,66297.11
Avista,2025,8,99148,Total Arrearages,11999.72
Avista,2025,2,99371,Total Arrearages,924.14
Avista,2025,9,99158,60 Days,649.04
Avista,2025,7,99102,90 Days +,1734.36
Avista,2025,1,99004,60 Days,168.41
Avista,2025,7,99170,Total Arrearages,5811.87
Avista,2025,6,99201,30 Days,11979.96
Avista,2025,5,99128,Total Arrearages,862.94
Avista,2025,6,99179,90 Days +,3977.43
Avista,2025,2,99019,60 Days,1298.6
Avista,2025,2,99169,60 Days,297.43
Avista,2025,6,99107,90 Days +,0.0
Avista,2025,6,99021,Total Arrearages,28843.58
Avista,2025,4,99034,60 Days,751.24
Avista,2025,6,99402,30 Days,361.27
Avista,2025,5,99137,30 Days,795.0
Avista,2025,8,99160,60 Days,103.8
Avista,2025,7,99208,60 Days,191127.5
Avista,2025,3,99027,30 Days,6743.33
Avista,2025,6,99260,90 Days +,0.0
Avista,2025,6,99164,Total Arrearages,0.0
Avista,2025,8,99029,30 Days,944.66
Avista,2025,6,99040,60 Days,9791.45
Avista,2025,4,99176,Total Arrearages,1164.13
Avista,2025,4,99217,30 Days,28296.27
Avista,2025,4,99171,30 Days,119.21
Avista,2025,9,99173,60 Days,5606.84
Avista,2025,4,99146,Total Arrearages,570.12
Avista,2025,5,98648,90 Days +,612.42
Avista,2025,3,99013,90 Days +,25749.13
Avista,2025,6,98857,Total Arrearages,0.0
Avista,2025,6,99125,90 Days +,3346.48
Avista,2025,6,99176,90 Days +,1520.15
Avista,2025,6,99113,Total Arrearages,1765.33
Avista,2025,6,99030,Total Arrearages,7995.91
Avista,2025,7,99008,60 Days,645.88
Avista,2025,9,99167,60 Days,1586.85
Avista,2025,2,99217,60 Days,21604.55
Avista,2025,8,99034,Total Arrearages,727.66
Avista,2025,8,99104,Total Arrearages,0.0
Avista,2025,7,99403,Total Arrearages,72176.7
Avista,2025,9,99202,60 Days,90663.42
Avista,2025,2,99036,Total Arrearages,0.0
Avista,2025,1,99040,30 Days,979.4
Avista,2025,1,99171,30 Days,1100.93
Avista,2025,8,99179,90 Days +,3295.58
Avista,2025,4,99169,Total Arrearages,20975.02
Avista,2025,9,99143,60 Days,1489.77
Avista,2025,4,99130,Total Arrearages,7426.6
Avista,2025,5,99206,90 Days +,63843.42
Avista,2025,7,99030,90 Days +,1559.9
Avista,2025,2,99185,Total Arrearages,3470.65
Avista,2025,4,99170,60 Days,2932.17
Avista,2025,7,99143,30 Days,277.43
Avista,2025,4,99223,60 Days,144464.03
Avista,2025,2,99202,30 Days,18068.23
Avista,2025,3,99126,90 Days +,718.67
Avista,2025,5,99025,60 Days,6912.09
Avista,2025,6,99341,30 Days,141.06
Avista,2025,3,99019,Total Arrearages,13275.54
Avista,2025,5,99204,60 Days,42669.0
Avista,2025,2,99216,90 Days +,31850.11
Avista,2025,8,99212,Total Arrearages,175441.0
Avista,2025,5,99148,90 Days +,1858.58
Avista,2025,7,99173,Total Arrearages,22397.56
Avista,2025,4,99122,Total Arrearages,24177.74
Avista,2025,3,99111,90 Days +,13083.31
Avista,2025,9,99003,Total Arrearages,6942.73
Avista,2025,5,99170,90 Days +,2512.41
Avista,2025,9,99128,30 Days,164.76
Avista,2025,2,99206,Total Arrearages,81701.72
Avista,2025,9,99181,Total Arrearages,9000.51
Avista,2025,6,99113,90 Days +,1262.76
Avista,2025,4,99174,30 Days,101.89
Avista,2025,4,99260,Total Arrearages,0.0
Avista,2025,9,99012,Total Arrearages,3351.31
Avista,2025,4,99170,30 Days,762.69
Avista,2025,4,99185,Total Arrearages,6367.79
Avista,2025,7,99164,Total Arrearages,0.0
Avista,2025,3,99134,90 Days +,1995.18
Avista,2025,4,99403,30 Days,15201.69
Avista,2025,9,99111,30 Days,895.61
Avista,2025,8,99122,90 Days +,4535.02
Avista,2025,3,99033,Total Arrearages,13436.95
Avista,2025,3,99109,Total Arrearages,16530.93
Avista,2025,7,99159,60 Days,3199.19
Avista,2025,9,99019,60 Days,18808.83
Avista,2025,3,99020,90 Days +,0.0
Avista,2025,1,99029,30 Days,999.28
Avista,2025,6,99113,60 Days,78.93
Avista,2025,6,99101,90 Days +,6509.58
Avista,2025,1,99151,60 Days,488.47
Avista,2025,9,99218,90 Days +,23473.28
Avista,2025,8,99161,60 Days,2660.24
Avista,2025,4,99008,60 Days,1350.57
Avista,2025,2,99403,60 Days,9764.46
Avista,2025,3,99103,60 Days,736.9
Avista,2025,4,99019,60 Days,18128.48
Avista,2025,8,99126,60 Days,2313.94
Avista,2025,2,99001,30 Days,3717.04
Avista,2025,6,99109,Total Arrearages,26774.41
Avista,2025,1,99030,30 Days,305.22
Avista,2025,2,99171,Total Arrearages,6716.77
Avista,2025,2,99146,90 Days +,0.0
Avista,2025,8,99134,60 Days,971.89
Avista,2025,2,99208,60 Days,34918.15
Avista,2025,3,99117,90 Days +,0.0
Avista,2025,8,99174,90 Days +,108.37
Avista,2025,2,99125,30 Days,131.35
Avista,2025,5,99101,30 Days,1547.68
Avista,2025,2,98620,Total Arrearages,699.89
Avista,2025,3,99149,Total Arrearages,2929.41
Avista,2025,5,99037,90 Days +,4040.94
Avista,2025,4,99206,30 Days,31140.62
Avista,2025,9,99032,60 Days,1384.85
Avista,2025,1,99012,90 Days +,1560.39
Avista,2025,5,99027,30 Days,7369.22
Avista,2025,7,99137,60 Days,1837.76
Avista,2025,5,99027,60 Days,21877.79
Avista,2025,5,99151,Total Arrearages,1241.42
Avista,2025,8,99157,Total Arrearages,4807.61
Avista,2025,3,99143,30 Days,673.35
Avista,2025,4,99170,90 Days +,1357.74
Avista,2025,7,99129,30 Days,649.77
Avista,2025,2,99102,Total Arrearages,4600.08
Avista,2025,4,99129,Total Arrearages,15643.59
Avista,2025,7,98648,60 Days,722.03
Avista,2025,7,99157,Total Arrearages,5561.26
Avista,2025,4,99128,60 Days,9490.93
Avista,2025,3,99129,Total Arrearages,8381.77
Avista,2025,9,99151,Total Arrearages,1803.03
Avista,2025,8,99001,90 Days +,7902.42
Avista,2025,2,99137,60 Days,43.05
Avista,2025,2,99159,30 Days,157.2
Avista,2025,6,99216,30 Days,14040.84
Avista,2025,8,99402,60 Days,2668.81
Avista,2025,4,99005,60 Days,8041.11
Avista,2025,5,99037,60 Days,17776.44
Avista,2025,9,99218,60 Days,48617.06
Avista,2025,9,99026,Total Arrearages,8013.43
Avista,2025,5,99176,Total Arrearages,2051.44
Avista,2025,9,99011,Total Arrearages,0.0
Avista,2025,1,99012,30 Days,567.69
Avista,2025,6,99009,30 Days,1909.11
Avista,2025,2,99219,Total Arrearages,0.0
Avista,2025,7,99107,Total Arrearages,0.0
Avista,2025,7,99122,60 Days,4119.76
Avista,2025,6,99013,60 Days,9311.04
Avista,2025,5,99403,Total Arrearages,102776.22
Avista,2025,2,99039,60 Days,96.97
Avista,2025,3,99208,60 Days,47262.8
Avista,2025,8,99163,Total Arrearages,119398.94
Avista,2025,3,99016,60 Days,9018.79
Avista,2025,6,99163,90 Days +,62108.7
Avista,2025,1,99344,90 Days +,6562.89
Avista,2025,2,99102,90 Days +,2472.59
Avista,2025,1,98648,90 Days +,120.76
Avista,2025,4,99148,90 Days +,1596.93
Avista,2025,8,99341,Total Arrearages,5604.2
Avista,2025,7,99110,30 Days,526.28
Avista,2025,8,99013,60 Days,7781.55
Avista,2025,3,99034,90 Days +,1582.22
Avista,2025,4,99158,90 Days +,1452.0
Avista,2025,9,99030,30 Days,455.57
Avista,2025,2,99114,Total Arrearages,39999.5
Avista,2025,8,99159,30 Days,485.93
Avista,2025,6,99109,90 Days +,15286.02
Avista,2025,5,98648,60 Days,1193.3
Avista,2025,4,99179,30 Days,670.18
Avista,2025,4,99224,90 Days +,31322.68
Avista,2025,6,99022,30 Days,2289.04
Avista,2025,8,99160,30 Days,167.26
Avista,2025,2,99223,Total Arrearages,85821.28
Avista,2025,3,99009,60 Days,2570.45
Avista,2025,5,99141,90 Days +,10965.56
Avista,2025,2,99032,90 Days +,4778.07
Avista,2025,4,99217,Total Arrearages,162831.92
Avista,2025,9,99170,90 Days +,2846.37
Avista,2025,3,99130,30 Days,1964.19
Avista,2025,6,99403,90 Days +,25123.11
Avista,2025,2,99016,90 Days +,9593.24
Avista,2025,9,99224,30 Days,8245.56
Avista,2025,2,99032,30 Days,389.89
Avista,2025,8,99117,Total Arrearages,1544.25
Avista,2025,9,99402,60 Days,3263.26
Avista,2025,9,99402,30 Days,620.26
Avista,2025,5,99148,Total Arrearages,12013.23
Avista,2025,2,99171,30 Days,397.81
Avista,2025,4,99344,60 Days,60903.92
Avista,2025,8,98648,90 Days +,475.3
Avista,2025,6,99130,Total Arrearages,5833.05
Avista,2025,5,99005,Total Arrearages,14102.6
Avista,2025,8,99027,Total Arrearages,30116.54
Avista,2025,6,98648,60 Days,1622.91
Avista,2025,2,99109,30 Days,1429.7
Avista,2025,9,99109,90 Days +,9727.03
Avista,2025,2,99170,30 Days,352.97
Avista,2025,3,99130,90 Days +,1140.61
Avista,2025,3,99204,90 Days +,17496.47
Avista,2025,2,99001,90 Days +,4907.46
Avista,2025,4,99163,30 Days,16399.31
Avista,2025,5,99013,30 Days,2214.71
Avista,2025,7,99167,90 Days +,1789.85
Avista,2025,4,99001,60 Days,20314.72
Avista,2025,2,99260,90 Days +,0.0
Avista,2025,8,99217,60 Days,87192.12
Avista,2025,3,99146,90 Days +,0.0
Avista,2025,1,99167,90 Days +,861.13
Avista,2025,9,99101,60 Days,4328.65
Avista,2025,3,99341,60 Days,1004.26
Avista,2025,4,99013,90 Days +,44018.34
Avista,2025,6,99018,30 Days,18.61
Avista,2025,2,99160,30 Days,22.46
Avista,2025,5,99129,90 Days +,4775.84
Avista,2025,8,99102,30 Days,552.69
Avista,2025,4,99205,60 Days,215799.68
Avista,2025,5,99019,Total Arrearages,38242.15
Avista,2025,6,99131,60 Days,319.86
Avista,2025,6,99185,60 Days,1410.64
Avista,2025,2,99205,30 Days,39912.43
Avista,2025,1,99144,90 Days +,0.0
Avista,2025,6,99102,30 Days,299.62
Avista,2025,2,99130,Total Arrearages,3053.98
Avista,2025,1,99157,90 Days +,990.17
Avista,2025,5,99161,30 Days,1195.06
Avista,2025,8,99146,60 Days,738.37
Avista,2025,8,99212,30 Days,26061.32
Avista,2025,1,99033,Total Arrearages,6830.91
Avista,2025,8,99008,90 Days +,3336.92
Avista,2025,6,99326,90 Days +,351.15
Avista,2025,8,99202,60 Days,105327.1
Avista,2025,8,99109,30 Days,2018.82
Avista,2025,9,99004,90 Days +,2010.41
Avista,2025,8,99223,Total Arrearages,156340.77
Avista,2025,6,99156,Total Arrearages,0.0
Avista,2025,8,99176,60 Days,651.1
Avista,2025,5,99122,90 Days +,12144.51
Avista,2025,5,99117,30 Days,170.01
Avista,2025,9,99137,30 Days,203.41
Avista,2025,6,99126,Total Arrearages,10827.2
Avista,2025,5,99003,Total Arrearages,8948.37
Avista,2025,8,99004,90 Days +,5578.42
Avista,2025,8,99022,60 Days,9227.69
Avista,2025,8,99138,90 Days +,7707.46
Avista,2025,6,99101,30 Days,1855.81
Avista,2025,6,99204,60 Days,55794.06
Avista,2025,8,99173,60 Days,5275.65
Avista,2025,3,99173,30 Days,4559.93
Avista,2025,1,99212,60 Days,20406.16
Avista,2025,5,99174,Total Arrearages,868.81
Avista,2025,8,99012,30 Days,458.88
Avista,2025,1,99021,Total Arrearages,13844.05
Avista,2025,4,99022,30 Days,5434.38
Avista,2025,9,99217,Total Arrearages,135478.16
Avista,2025,8,99143,90 Days +,4286.3
Avista,2025,5,99110,90 Days +,2928.64
Avista,2025,3,99212,60 Days,27076.59
Avista,2025,1,99212,Total Arrearages,88444.64
Avista,2025,3,99141,30 Days,4905.9
Avista,2025,2,99009,30 Days,1753.9
Avista,2025,5,99111,60 Days,7917.14
Avista,2025,6,99146,Total Arrearages,186.88
Avista,2025,3,99107,Total Arrearages,0.0
Avista,2025,9,99122,Total Arrearages,13728.91
Avista,2025,5,99025,30 Days,1166.61
Avista,2025,2,99201,90 Days +,28482.42
Avista,2025,8,99001,Total Arrearages,27350.62
Avista,2025,3,99146,30 Days,515.05
Avista,2025,3,99040,60 Days,2069.33
Avista,2025,5,98648,30 Days,152.32
Avista,2025,7,99138,60 Days,5466.55
Avista,2025,1,99125,90 Days +,1034.74
Avista,2025,3,99218,30 Days,12164.96
Avista,2025,7,99202,90 Days +,45307.67
Avista,2025,7,99102,Total Arrearages,3040.17
Avista,2025,1,99037,90 Days +,1637.51
Avista,2025,1,99109,Total Arrearages,9621.11
Avista,2025,1,99208,30 Days,44159.03
Avista,2025,9,99403,60 Days,59054.06
Avista,2025,9,99021,Total Arrearages,22998.38
Avista,2025,4,99216,Total Arrearages,187109.92
Avista,2025,4,99185,60 Days,2035.83
Avista,2025,7,99402,90 Days +,1725.99
Avista,2025,2,99167,30 Days,93.43
Avista,2025,9,99008,90 Days +,3232.41
Avista,2025,1,99019,90 Days +,5325.9
Avista,2025,9,99114,Total Arrearages,57997.55
Avista,2025,9,99202,Total Arrearages,145181.19
