Utility,Zip Code,Month,Arrearage Count
CNG,98948,2022-09-01,170
Avista,99009,2021-11-01,75
Avista,99128,2025-05-01,9
PSE,98388,2021-06-01,123
PSE,98402,2024-01-01,44
CNG,98282,2022-01-01,34
PSE,98109,2023-05-01,520
Avista,99173,2025-09-01,115
PSE,98503,2023-04-01,3935
CNG,98225,2023-07-01,716
Avista,99146,2025-01-01,1
PSE,98014,2024-03-01,525
PSE,98374,2025-04-01,58
Avista,99176,2023-02-01,2
Avista,99012,2021-02-01,55
NWN,98607,2024-02-01,931
PSE,98346,2024-07-01,664
PSE,98058,2022-01-01,2642
PSE,98225,2024-08-01,3907
Avista,99012,2024-01-01,37
PSE,98126,2024-05-01,752
PSE,98144,2021-09-01,1134
Avista,99110,2024-10-01,21
PSE,98295,2021-02-01,57
PSE,98433,2023-09-01,148
Avista,99110,2022-10-01,27
PSE,98039,2024-06-01,69
NWN,98601,2022-12-01,0
PSE,98338,2021-08-01,805
PSE,98392,2024-06-01,335
PSE,98295,2025-06-01,79
PSE,98027,2025-05-01,1516
PSE,98109,2024-01-01,385
NWN,98626,2022-01-01,0
Avista,98857,2023-02-01,3
PSE,98112,2022-06-01,721
PSE,98340,2023-07-01,108
Avista,99030,2024-11-01,27
Avista,99212,2024-02-01,1172
PSE,98284,2023-07-01,1858
PSE,98498,2024-05-01,2070
PSE,98342,2023-04-01,107
NWN,98629,2023-08-01,174
PSE,98290,2025-05-01,456
PSE,98422,2021-02-01,382
NWN,98635,2022-09-01,0
PSE,98087,2024-11-01,857
PSE,98274,2021-07-01,1018
PSE,98407,2023-12-01,699
PSE,98370,2023-05-01,1988
Avista,99110,2023-10-01,32
Avista,99018,2023-11-01,8
PSE,98237,2021-12-01,274
CNG,98930,2024-04-01,232
CNG,98932,2023-07-01,64
NWN,97388,2024-04-01,0
PSE,98226,2022-03-01,2874
PSE,98312,2022-09-01,2790
Avista,99008,2025-06-01,16
CNG,98292,2025-05-01,204
PSE,98058,2025-01-01,2872
Avista,99223,2025-06-01,1483
CNG,98528,2023-05-01,13
PSE,98208,2021-10-01,1092
PSE,98311,2021-12-01,1507
PSE,98396,2024-11-01,46
Avista,99026,2025-04-01,66
PAC,98902,2025-01-01,5125
Avista,99008,2025-01-01,17
Avista,99218,2024-06-01,631
Avista,99131,2021-06-01,4
Avista,99163,2021-12-01,1487
NWN,98119,2022-01-01,0
PSE,98248,2024-07-01,2324
PSE,98224,2021-11-01,40
Avista,99103,2023-09-01,22
PSE,98274,2022-12-01,1024
Avista,99026,2023-01-01,53
PSE,98237,2025-01-01,499
CNG,99350,2022-02-01,68
PSE,98597,2025-02-01,1743
PSE,98266,2021-03-01,376
Avista,99176,2022-04-01,2
PSE,98106,2022-04-01,581
PSE,98121,2023-06-01,158
PSE,98338,2023-07-01,968
PAC,99348,2025-01-01,49
PSE,98021,2024-03-01,575
Avista,99159,2023-06-01,47
PSE,98039,2023-08-01,71
Avista,99102,2024-08-01,22
Avista,99204,2024-03-01,674
Avista,99179,2021-09-01,19
PSE,98946,2024-12-01,44
NWN,98626,2022-03-01,0
PSE,98404,2021-12-01,913
PSE,98273,2024-12-01,2220
CNG,98240,2023-01-01,12
PSE,98568,2023-05-01,2
PSE,98296,2021-08-01,447
PSE,98051,2025-03-01,278
PAC,99323,2022-04-01,252
NWN,98762,2024-06-01,0
PSE,98198,2025-06-01,3854
NWN,98601,2023-02-01,0
CNG,99352,2025-06-01,393
NWN,98125,2024-02-01,0
NWN,98685,2023-08-01,712
PSE,98516,2024-09-01,2259
PAC,98901,2022-09-01,2222
PSE,98295,2023-04-01,254
PSE,98168,2022-04-01,1045
PSE,98036,2021-08-01,713
PSE,98367,2024-07-01,1909
NWN,98629,2024-09-01,147
Avista,99021,2022-01-01,271
PSE,98530,2022-04-01,502
Avista,99137,2021-11-01,28
PSE,98107,2022-09-01,596
PAC,98903,2022-05-01,1715
Avista,99025,2023-11-01,88
PSE,98252,2022-11-01,283
Avista,99164,2021-12-01,0
CNG,98802,2025-06-01,19
PSE,98247,2021-03-01,453
PSE,98323,2024-01-01,47
CNG,98220,2022-02-01,5
PSE,98010,2021-07-01,378
NWN,98604,2024-07-01,791
PAC, 98953  ,2024-04-01,685
Avista,99107,2023-08-01,0
Avista,99027,2023-03-01,214
CNG,98930,2022-06-01,236
CNG,98802,2023-08-01,16
Avista,99129,2022-04-01,92
PSE,98203,2024-03-01,861
PSE,98408,2024-08-01,914
Avista,99167,2023-10-01,35
PSE,98208,2022-02-01,1216
Avista,99224,2023-10-01,781
Avista,99212,2021-02-01,1364
PSE,98580,2024-04-01,454
PSE,98248,2023-07-01,2178
PSE,98276,2022-11-01,83
PSE,98021,2021-08-01,531
PSE,98122,2025-06-01,1376
PSE,98276,2024-05-01,102
PSE,98329,2024-11-01,5
Avista,99125,2025-04-01,21
PSE,98037,2022-05-01,662
PSE,98512,2025-02-01,2388
PSE,98033,2025-06-01,1506
Avista,99204,2025-08-01,660
PSE,98028,2021-08-01,809
Avista,99027,2024-09-01,248
PSE,98106,2024-11-01,654
PSE,98262,2024-01-01,113
Avista,99122,2025-05-01,94
CNG,98221,2022-04-01,421
PSE,98103,2022-10-01,1141
NWN,98674,2023-11-01,0
PSE,98568,2021-09-01,2
CNG,98271,2022-03-01,95
PSE,98136,2023-06-01,423
PSE,98055,2022-06-01,2108
PSE,98034,2021-10-01,2402
PSE,98374,2024-03-01,2980
Avista,99403,2022-12-01,640
Avista,99131,2021-04-01,3
Avista,99344,2023-07-01,19
Avista,99037,2023-02-01,324
PSE,98056,2021-05-01,2361
PSE,98576,2024-06-01,547
PSE,98371,2024-11-01,1569
CNG,98541,2024-08-01,22
PSE,98596,2021-06-01,15
PSE,98033,2023-11-01,1667
PSE,98407,2023-04-01,713
PSE,98220,2024-09-01,38
PSE,98502,2022-08-01,2439
PSE,98370,2024-10-01,1703
PSE,98467,2021-02-01,251
CNG,98282,2022-10-01,34
PSE,98199,2024-10-01,522
PSE,98148,2021-02-01,534
Avista,99131,2022-10-01,6
PSE,98136,2021-09-01,393
PSE,98367,2023-09-01,1822
PSE,98281,2021-01-01,546
PSE,98387,2025-02-01,1905
PSE,98115,2025-04-01,814
CNG,98273,2025-03-01,708
Avista,99173,2022-06-01,124
Avista,99224,2024-11-01,797
Avista,99021,2023-04-01,272
PSE,98340,2024-04-01,236
PSE,98422,2021-01-01,331
PSE,98148,2021-03-01,491
NWN,98762,2022-02-01,0
PSE,98199,2023-04-01,3670
Avista,99146,2024-05-01,3
PSE,98121,2022-08-01,128
PSE,98177,2025-06-01,13
CNG,98282,2024-08-01,32
PSE,98311,2021-09-01,1558
Avista,99004,2024-05-01,168
PAC, 98936  ,2024-10-01,371
PSE,98329,2021-04-01,5
Avista,99171,2022-01-01,17
PSE,98239,2023-04-01,5
PSE,98275,2021-10-01,363
PSE,98065,2021-04-01,589
Avista,99212,2025-07-01,1235
NWN,98664,2023-12-01,174
PSE,98446,2025-02-01,360
NWN,98620,2023-08-01,0
PSE,98257,2022-04-01,353
PSE,98295,2021-09-01,56
CNG,98244,2024-10-01,1
Avista,99104,2022-11-01,0
PSE,98057,2024-12-01,1879
PSE,98103,2022-06-01,1110
Avista,99203,2022-01-01,581
PSE,98925,2024-08-01,115
PSE,98342,2025-02-01,116
CNG,99338,2022-05-01,73
Avista,99223,2021-06-01,1272
PSE,98134,2024-08-01,20
NWN,98648,2023-09-01,0
PSE,98045,2021-06-01,708
CNG,98220,2023-01-01,8
Avista,99110,2025-05-01,31
Avista,99012,2023-07-01,38
PSE,98433,2022-04-01,553
PSE,98596,2021-05-01,15
PSE,98134,2021-08-01,28
PSE,98133,2021-09-01,814
Avista,99157,2024-03-01,53
Avista,99157,2025-09-01,38
PSE,98277,2021-05-01,2801
NWN,98601,2024-10-01,0
Avista,99036,2024-12-01,3
PSE,98002,2022-03-01,4636
Avista,99009,2024-07-01,58
Avista,99161,2024-03-01,74
PAC,98903,2025-05-01,2505
PSE,98373,2023-05-01,2266
CNG,98276,2022-06-01,25
Avista,99170,2024-02-01,12
PSE,98045,2025-04-01,794
Avista,99218,2025-01-01,548
CNG,98550,2024-04-01,150
PSE,98255,2022-05-01,54
PSE,98345,2022-09-01,40
PSE,98235,2021-03-01,21
PSE,98424,2021-12-01,234
CNG,98312,2023-01-01,580
NWN,98672,2023-06-01,160
PSE,98226,2022-12-01,3216
CNG,98901,2023-02-01,365
CNG,98944,2023-04-01,313
PSE,98467,2024-08-01,264
PSE,98001,2021-03-01,1415
NWN,97388,2025-06-01,0
PSE,98028,2024-04-01,976
Avista,98648,2023-05-01,33
PSE,98177,2023-08-01,539
NWN,98635,2025-01-01,0
PSE,98248,2021-03-01,1751
Avista,99026,2022-05-01,76
PSE,98003,2021-08-01,3958
CNG,98230,2024-07-01,396
Avista,99170,2021-04-01,38
PSE,98589,2023-07-01,583
Avista,99167,2024-09-01,35
CNG,98295,2025-01-01,37
PSE,98237,2025-05-01,567
PSE,98418,2024-08-01,482
Avista,99164,2023-08-01,1
PSE,98126,2024-11-01,674
Avista,99130,2022-12-01,31
CNG,98908,2023-02-01,553
PSE,98345,2022-02-01,46
Avista,99006,2021-02-01,289
Avista,99001,2024-06-01,229
PSE,98125,2021-06-01,470
PSE,98019,2023-03-01,345
PSE,98311,2022-05-01,1851
PSE,98050,2022-06-01,17
CNG,98632,2023-03-01,102
PSE,98311,2022-07-01,1831
PSE,98288,2023-08-01,36
PSE,98255,2024-04-01,46
PSE,98178,2025-04-01,362
Avista,99128,2023-08-01,10
PSE,98375,2023-10-01,1559
CNG,98903,2022-07-01,174
PSE,98385,2022-08-01,21
PSE,98023,2023-03-01,3924
PAC,98939,2025-06-01,26
NWN,98629,2022-05-01,262
Avista,99030,2023-06-01,29
PSE,98249,2021-04-01,169
Avista,99129,2022-08-01,76
Avista,99034,2025-09-01,6
Avista,99008,2023-11-01,15
PAC,99363,2025-05-01,27
PSE,98579,2024-05-01,891
PSE,98338,2022-03-01,833
Avista,99260,2023-08-01,0
CNG,98233,2022-03-01,495
PSE,98108,2023-06-01,911
Avista,99125,2025-06-01,18
PSE,98292,2021-07-01,40
NWN,98127,2023-03-01,0
PSE,98034,2024-05-01,3003
Avista,99201,2023-04-01,1344
PSE,98596,2023-12-01,26
CNG,98383,2024-11-01,252
PSE,98396,2021-07-01,42
PSE,98059,2022-06-01,1905
PAC, 98935  ,2024-09-01,154
NWN,98601,2023-08-01,0
PSE,98439,2021-12-01,1
Avista,99216,2024-03-01,1420
Avista,99159,2021-10-01,44
PSE,98249,2024-03-01,279
PSE,98328,2021-05-01,52
Avista,99026,2025-02-01,65
Avista,99220,2022-10-01,0
PSE,98201,2025-02-01,1049
PSE,98004,2021-01-01,1633
PSE,98252,2023-02-01,274
PSE,98045,2025-03-01,779
NWN,98026,2023-03-01,0
Avista,99101,2022-07-01,82
CNG,99344,2024-02-01,168
CNG,98550,2024-02-01,133
PSE,98148,2022-09-01,654
PSE,98070,2023-02-01,742
Avista,99137,2022-11-01,24
CNG,98247,2025-02-01,120
Avista,99179,2022-04-01,16
Avista,99371,2024-11-01,13
NWN,98635,2023-11-01,0
CNG,98337,2024-01-01,195
PSE,98328,2021-07-01,57
PSE,98532,2024-01-01,172
Avista,99008,2024-02-01,18
PSE,98087,2024-04-01,813
PSE,98024,2022-02-01,314
PSE,98020,2023-12-01,350
CNG,98273,2024-12-01,667
PAC,98603,2025-05-01,1
Avista,99025,2022-04-01,89
NWN,98648,2022-02-01,0
Avista,99203,2025-02-01,528
PSE,98201,2023-12-01,960
PSE,98276,2023-09-01,102
PSE,98359,2022-03-01,286
PAC, 99362  ,2024-12-01,1806
PSE,98597,2022-06-01,2257
Avista,99103,2023-04-01,26
PSE,98327,2021-04-01,355
PSE,98408,2025-01-01,946
Avista,99212,2022-04-01,1242
PAC,98938,2022-05-01,187
PSE,98405,2022-10-01,1065
Avista,99141,2022-07-01,369
Avista,99020,2024-02-01,2
Avista,99008,2023-09-01,13
PSE,98220,2025-05-01,48
PSE,98375,2025-04-01,29
PSE,98236,2023-06-01,24
PAC, 98933  ,2024-05-01,92
Avista,99218,2021-08-01,609
Avista,99179,2024-07-01,17
PSE,98199,2023-11-01,560
NWN,98642,2024-08-01,670
PSE,98012,2022-11-01,1341
CNG,98953,2023-07-01,81
Avista,99212,2022-11-01,1160
PSE,98430,2024-11-01,1
Avista,99129,2023-04-01,91
NWN,98672,2024-12-01,72
PSE,98051,2022-01-01,211
CNG,98221,2023-03-01,449
CNG,98626,2023-03-01,30
CNG,99353,2022-05-01,48
PSE,98403,2022-06-01,274
Avista,99159,2024-10-01,28
Avista,98620,2022-11-01,107
Avista,99013,2024-10-01,99
Avista,99008,2025-07-01,15
PSE,98029,2023-02-01,1204
PSE,98295,2022-12-01,68
NWN,98208,2023-01-01,0
NWN,98762,2024-03-01,0
PSE,98022,2022-05-01,1797
CNG,98903,2024-06-01,173
CNG,98310,2023-11-01,476
PSE,98943,2023-01-01,83
PSE,98203,2023-03-01,935
PSE,98043,2022-12-01,404
Avista,99004,2022-05-01,152
CNG,98625,2022-07-01,24
PSE,98340,2021-08-01,221
PSE,98391,2023-05-01,1078
PSE,98058,2024-04-01,2922
NWN,98635,2023-07-01,0
PAC, 99361  ,2024-05-01,153
PSE,98056,2022-09-01,2716
Avista,99101,2025-02-01,72
PSE,98267,2021-01-01,35
NWN,98665,2023-06-01,877
PSE,98248,2022-12-01,2276
PSE,98409,2023-09-01,734
Avista,98857,2025-04-01,3
PSE,98223,2021-02-01,66
CNG,98625,2023-02-01,22
PSE,98012,2025-02-01,1313
PSE,98008,2024-04-01,885
NWN,98605,2022-09-01,25
PSE,98466,2022-11-01,593
NWN,97388,2023-02-01,0
NWN,98666,2022-07-01,0
Avista,99029,2022-04-01,31
CNG,98244,2024-01-01,2
PSE,98403,2021-07-01,259
Avista,99164,2022-01-01,1
PSE,98233,2024-04-01,1030
Avista,99344,2021-06-01,451
PSE,98579,2022-05-01,802
PSE,98558,2023-10-01,21
PSE,98407,2024-03-01,630
Avista,99224,2021-08-01,796
PSE,98002,2024-01-01,5213
Avista,99125,2025-01-01,15
CNG,99354,2024-01-01,160
PSE,98444,2022-01-01,798
CNG,99352,2024-06-01,423
PSE,98221,2023-01-01,1479
PSE,98273,2022-05-01,1867
PSE,98360,2021-08-01,621
Avista,99001,2021-10-01,254
PSE,98934,2022-03-01,104
Avista,99012,2024-11-01,38
Avista,99212,2025-03-01,1380
Avista,99005,2025-07-01,139
PSE,98366,2021-11-01,2714
PSE,98253,2023-12-01,83
PSE,98946,2022-01-01,48
PSE,98236,2025-04-01,417
PAC,98937,2025-05-01,482
PSE,98253,2024-02-01,94
PSE,98104,2021-03-01,38
CNG,98282,2022-04-01,33
Avista,99018,2025-09-01,5
PSE,98029,2024-03-01,1559
PSE,98204,2023-10-01,687
CNG,98244,2023-12-01,3
CNG,98233,2022-11-01,443
PSE,98155,2025-03-01,611
Avista,99212,2023-12-01,1295
PSE,98126,2022-09-01,748
PSE,98263,2022-01-01,28
PSE,98576,2023-10-01,479
PSE,98144,2022-05-01,1167
PSE,98445,2024-09-01,945
CNG,99324,2024-12-01,153
PSE,98007,2024-06-01,2004
PSE,98031,2021-07-01,2595
PSE,98502,2024-10-01,2474
Avista,99012,2021-07-01,47
Avista,99157,2022-12-01,44
PSE,98371,2024-02-01,1737
PSE,98121,2025-03-01,174
PSE,98011,2021-10-01,1319
PSE,98283,2022-01-01,47
PSE,98248,2022-05-01,1911
NWN,98762,2023-12-01,0
Avista,99032,2022-05-01,37
PSE,98568,2025-03-01,2
PSE,98367,2025-02-01,1829
Avista,99126,2023-04-01,59
Avista,99122,2021-02-01,97
Avista,99202,2024-09-01,831
PSE,98022,2022-10-01,1956
Avista,99218,2023-07-01,587
Avista,99021,2021-12-01,259
PSE,98332,2025-05-01,14
PSE,98558,2023-02-01,13
Avista,99016,2025-01-01,825
PSE,98233,2023-01-01,967
PSE,98225,2024-05-01,3116
PSE,98934,2023-05-01,121
CNG,98271,2022-07-01,158
PSE,98125,2023-07-01,630
Avista,99107,2024-06-01,1
PSE,98405,2023-04-01,1149
Avista,99114,2021-07-01,580
PSE,98229,2025-04-01,1658
PSE,98125,2025-05-01,636
CNG,98229,2024-06-01,402
PSE,98260,2022-07-01,338
PSE,98271,2023-09-01,531
Avista,99138,2023-08-01,123
Avista,99185,2021-02-01,73
NWN,98617,2024-02-01,0
PSE,98177,2021-04-01,277
PSE,98422,2024-02-01,499
PSE,98148,2024-04-01,718
PSE,98323,2023-07-01,50
PAC,99328,2025-03-01,428
PSE,98558,2022-09-01,12
PSE,98589,2022-09-01,488
Avista,99402,2024-10-01,44
PSE,98296,2024-10-01,411
PSE,98125,2021-03-01,346
PSE,98121,2023-03-01,149
Avista,99216,2022-10-01,1295
PSE,98039,2025-05-01,67
PSE,98422,2022-03-01,466
Avista,99102,2025-07-01,34
Avista,99039,2023-11-01,9
PSE,98372,2022-05-01,1951
PSE,98012,2025-01-01,1394
PSE,98934,2022-01-01,111
PSE,98077,2025-06-01,189
CNG,98383,2022-05-01,184
PSE,98323,2023-06-01,1026
PSE,98406,2023-11-01,541
PSE,98409,2023-12-01,743
Avista,99179,2021-12-01,17
PSE,98028,2023-04-01,1021
PSE,98002,2025-04-01,4240
PSE,98260,2022-03-01,294
PSE,98033,2024-10-01,1777
PSE,98354,2021-12-01,154
CNG,98223,2025-05-01,456
CNG,98274,2022-05-01,243
PSE,98012,2021-08-01,1218
PSE,98513,2021-08-01,1757
Avista,99023,2023-07-01,11
Avista,99131,2025-07-01,3
CNG,98229,2024-07-01,365
PSE,98596,2021-07-01,18
PSE,98074,2024-11-01,822
CNG,98312,2022-04-01,622
NWN,98629,2024-01-01,81
Avista,99031,2024-10-01,21
PSE,98589,2024-10-01,571
Avista,99004,2024-12-01,182
PSE,98465,2022-12-01,123
PSE,98034,2023-03-01,2767
PSE,98264,2024-05-01,1334
PSE,98281,2021-06-01,461
PSE,98087,2024-01-01,821
PSE,98121,2022-12-01,144
PSE,98001,2022-10-01,1960
Avista,99109,2023-06-01,182
NWN,98606,2024-11-01,47
PSE,98007,2022-03-01,1688
PSE,98057,2023-09-01,1931
PSE,98380,2022-06-01,246
Avista,99403,2025-01-01,651
Avista,99030,2023-02-01,33
NWN,98607,2022-06-01,1121
CNG,98953,2024-09-01,70
PSE,98118,2023-11-01,1481
Avista,99403,2023-03-01,742
Avista,99019,2025-01-01,424
PSE,98404,2023-04-01,293
Avista,99157,2024-06-01,53
Avista,99114,2024-03-01,509
Avista,98857,2024-07-01,1
PSE,98934,2024-11-01,106
PSE,98372,2022-12-01,1889
PSE,98531,2024-11-01,522
Avista,99109,2021-01-01,192
CNG,98550,2024-01-01,114
CNG,98383,2023-05-01,187
PSE,98204,2022-08-01,618
PSE,98121,2025-02-01,161
PSE,98353,2023-01-01,2
PAC,99360,2022-02-01,46
PAC, 98901  ,2024-02-01,2034
PSE,98022,2024-08-01,1740
CNG,98257,2022-11-01,35
Avista,99004,2024-11-01,190
Avista,99110,2023-12-01,32
PSE,98027,2024-04-01,1576
PSE,98019,2021-03-01,277
Avista,99205,2023-04-01,2559
Avista,99141,2023-08-01,281
Avista,99117,2023-09-01,13
Avista,99104,2024-04-01,1
PSE,(blank),2021-03-01,173
CNG,99354,2025-06-01,200
PSE,98589,2022-03-01,478
Avista,99212,2023-04-01,1382
PSE,98925,2022-07-01,72
PSE,98439,2023-08-01,616
PSE,98591,2023-10-01,14
PSE,98010,2022-11-01,479
PSE,98354,2023-01-01,172
PSE,98134,2023-08-01,22
NWN,98674,2022-08-01,0
CNG,98274,2025-05-01,341
PSE,98101,2023-07-01,43
PSE,98034,2021-03-01,1912
CNG,98248,2022-02-01,489
CNG,98229,2025-05-01,299
CNG,98284,2023-07-01,365
Avista,99110,2024-08-01,18
PSE,98050,2024-08-01,4
PSE,98024,2022-08-01,294
Avista,99006,2024-09-01,252
CNG,98550,2023-12-01,111
PSE,98409,2021-04-01,612
PAC,98947,2025-02-01,349
PSE,98105,2023-06-01,715
PAC, 99328  ,2024-02-01,141
CNG,99353,2024-06-01,45
CNG,98264,2023-07-01,551
PSE,98007,2023-05-01,1933
PSE,98251,2022-07-01,120
Avista,99137,2023-05-01,38
CNG,98848,2024-08-01,2
Avista,99014,2022-08-01,1
PSE,98337,2024-12-01,900
Avista,99206,2021-06-01,1383
Avista,99126,2022-03-01,57
Avista,99141,2022-01-01,265
PSE,98223,2021-11-01,59
PSE,98374,2022-12-01,2402
Avista,99039,2023-05-01,6
PSE,98007,2024-03-01,1973
PSE,98001,2023-03-01,2023
CNG,98557,2023-08-01,15
Avista,99201,2023-05-01,1286
PSE,98329,2021-06-01,4
PSE,98922,2022-07-01,835
Avista,99037,2021-10-01,296
PSE,98255,2023-11-01,50
PAC,98944,2022-08-01,1657
Avista,99326,2021-02-01,18
PSE,98354,2023-11-01,271
PSE,98006,2021-11-01,1214
CNG,98366,2022-05-01,444
PSE,98077,2025-03-01,202
PSE,98327,2021-01-01,385
PSE,98253,2025-02-01,101
Avista,99023,2025-05-01,7
PSE,98337,2022-02-01,898
PSE,98103,2023-05-01,1152
PSE,98335,2023-11-01,441
Avista,99149,2024-12-01,18
CNG,98584,2022-09-01,170
PSE,98051,2024-03-01,253
PSE,98057,2022-07-01,1700
PAC, 98901  ,2024-04-01,2760
Avista,99032,2025-07-01,28
PSE,98247,2021-04-01,434
PSE,98439,2023-06-01,487
Avista,99019,2024-01-01,273
Avista,99146,2022-09-01,1
Avista,98648,2025-07-01,24
NWN,98665,2023-12-01,224
PSE,98029,2023-08-01,1485
PSE,98312,2021-10-01,2535
CNG,98944,2025-05-01,342
PSE,98589,2023-03-01,529
PSE,98943,2022-11-01,41
PSE,98367,2024-05-01,1893
CNG,98948,2024-03-01,231
PSE,98144,2022-08-01,1153
Avista,99156,2023-09-01,1
PSE,98029,2023-01-01,1520
PSE,98498,2022-01-01,1865
PSE,98068,2023-09-01,99
CNG,99323,2022-11-01,18
PSE,98943,2024-09-01,70
PSE,98274,2023-10-01,1066
Avista,99201,2023-03-01,1815
NWN,98662,2022-09-01,794
CNG,98310,2024-08-01,516
CNG,98383,2022-09-01,202
PSE,98057,2023-08-01,1825
Avista,99101,2024-02-01,72
PSE,98070,2022-04-01,653
PSE,98020,2023-07-01,331
PSE,98055,2024-08-01,1861
PSE,98257,2022-03-01,339
PSE,98047,2021-06-01,452
NWN,98668,2022-08-01,0
PSE,98203,2024-11-01,881
PSE,98223,2022-04-01,68
PSE,98284,2023-08-01,1824
Avista,99207,2025-07-01,1997
Avista,99260,2022-03-01,0
Avista,99173,2023-12-01,132
CNG,98902,2023-12-01,1336
Avista,99403,2025-05-01,674
PSE,98360,2022-04-01,719
Avista,99159,2024-04-01,42
Avista,99005,2023-08-01,154
PSE,98105,2023-11-01,566
PSE,98031,2025-06-01,3113
CNG,98626,2024-08-01,60
Avista,99022,2021-08-01,228
PSE,98294,2024-07-01,390
CNG,98948,2024-04-01,226
PSE,(blank),2024-07-01,310
Avista,99203,2024-09-01,493
PSE,98057,2022-12-01,1587
PSE,98019,2024-06-01,385
CNG,98557,2023-09-01,11
Avista,99202,2025-05-01,1194
PAC,99361,2022-05-01,138
PSE,98374,2024-08-01,2805
PSE,98926,2024-03-01,409
PSE,98444,2022-05-01,872
CNG,98244,2023-09-01,3
Avista,98648,2023-04-01,26
PSE,98039,2022-09-01,65
CNG,99354,2022-01-01,132
CNG,98230,2024-04-01,395
CNG,98902,2022-09-01,1381
PSE,98383,2024-10-01,1415
PSE,98267,2023-10-01,47
PSE,98050,2024-01-01,15
PSE,98589,2023-02-01,528
CNG,98528,2024-04-01,17
PSE,98941,2022-06-01,78
Avista,99110,2025-07-01,31
Avista,99167,2023-07-01,40
CNG,98848,2024-01-01,2
Avista,99171,2023-04-01,32
CNG,98367,2022-04-01,210
Avista,99111,2024-08-01,100
Avista,98857,2022-09-01,4
Avista,99159,2022-06-01,41
PSE,98408,2023-01-01,979
PSE,98296,2022-08-01,407
PSE,98941,2021-10-01,166
PSE,98237,2024-11-01,487
CNG,98223,2024-06-01,433
CNG,98232,2023-07-01,6
PSE,98074,2025-01-01,879
Avista,99151,2024-03-01,14
CNG,99350,2024-09-01,45
NWN,98635,2024-10-01,0
PSE,98036,2023-12-01,868
Avista,99040,2022-12-01,43
PSE,98237,2022-03-01,444
CNG,98264,2024-05-01,512
PSE,98178,2022-12-01,804
PAC, 98921  ,2024-08-01,58
Avista,99005,2025-01-01,139
PSE,98272,2021-12-01,797
Avista,99146,2021-12-01,1
Avista,99326,2025-03-01,23
PSE,98021,2023-05-01,606
PSE,98008,2024-03-01,855
Avista,99173,2024-07-01,126
Avista,99173,2023-07-01,127
PSE,98232,2021-11-01,143
Avista,99030,2024-03-01,35
CNG,98221,2024-07-01,482
PSE,98005,2021-01-01,866
PSE,98466,2022-05-01,315
PSE,98199,2021-03-01,345
PSE,98001,2021-06-01,1470
Avista,99170,2024-12-01,41
Avista,99117,2021-07-01,13
PAC,98933,2022-06-01,85
PSE,98118,2021-01-01,1290
NWN,98626,2025-04-01,0
PSE,98385,2025-04-01,21
Avista,99169,2024-01-01,61
NWN,98648,2022-04-01,0
CNG,98277,2024-03-01,354
PSE,98943,2024-04-01,80
PSE,98321,2023-01-01,974
Avista,99223,2024-05-01,1404
PSE,98229,2023-10-01,1760
Avista,99117,2022-11-01,14
Avista,99144,2022-09-01,0
PSE,98221,2022-09-01,1630
PSE,98155,2023-11-01,652
PSE,98922,2022-11-01,445
PSE,98026,2021-11-01,711
Avista,99201,2024-12-01,996
PSE,98166,2024-09-01,820
PSE,98512,2023-01-01,2128
PSE,98430,2022-04-01,2
PSE,98430,2021-01-01,1
NWN,98762,2022-05-01,0
CNG,98948,2023-04-01,234
PAC,98947,2025-05-01,380
Avista,99173,2023-06-01,123
PSE,98281,2023-07-01,226
PAC, 99329  ,2024-08-01,15
PSE,98047,2022-10-01,504
CNG,98282,2024-11-01,39
PSE,98036,2024-04-01,775
Avista,99158,2024-07-01,19
Avista,99212,2021-07-01,1189
PSE,98043,2024-06-01,465
PSE,98277,2024-10-01,2874
PSE,98112,2024-09-01,727
PSE,98272,2024-01-01,750
CNG,98625,2023-01-01,23
Avista,99001,2023-07-01,234
PSE,98531,2025-05-01,583
CNG,98632,2023-01-01,110
PSE,98252,2023-11-01,265
PSE,98133,2021-10-01,803
Avista,99159,2022-11-01,27
Avista,99032,2023-01-01,29
NWN,97031,2023-12-01,0
PSE,98122,2024-12-01,1392
PSE,98177,2023-07-01,507
PSE,98271,2021-02-01,479
CNG,98801,2024-09-01,87
PSE,98321,2021-05-01,815
Avista,99027,2024-11-01,272
PSE,98329,2023-06-01,40
PSE,98513,2021-03-01,1957
PAC,98944,2025-04-01,2129
Avista,99171,2022-03-01,24
PSE,98220,2024-04-01,54
CNG,99301,2024-06-01,1929
Avista,99149,2021-10-01,9
PSE,98011,2021-05-01,1000
CNG,98626,2023-05-01,76
PSE,98591,2022-08-01,15
Avista,99026,2021-11-01,66
PSE,98253,2025-03-01,96
PSE,98353,2021-12-01,2
NWN,98604,2024-04-01,1018
CNG,98221,2025-03-01,493
PSE,98360,2021-05-01,532
PSE,98039,2022-01-01,69
PSE,98402,2022-07-01,43
CNG,99354,2024-04-01,166
PSE,98354,2024-06-01,198
NWN,98675,2022-06-01,0
PSE,98359,2024-03-01,318
NWN,98307,2025-04-01,0
PSE,98371,2024-01-01,1647
PSE,98380,2021-01-01,224
PSE,98249,2022-02-01,270
CNG,98240,2024-03-01,11
Avista,99403,2021-05-01,953
PSE,98596,2025-02-01,23
PSE,98023,2022-02-01,3719
PSE,98148,2024-07-01,650
Avista,99204,2022-07-01,702
